step,agent_id,x,y,elevation
79,8,138.253,87.9019,659
79,9,128.507,110.956,1797
79,10,117.423,111.297,1027
79,11,119.942,92.3338,1164
79,12,120.392,106.919,1255
79,13,132.345,117.478,1716
79,14,138.559,11.4147,1939
79,15,156.434,18.5994,1729
79,16,144.212,19.219,1764
79,17,148.371,21.3199,1230
79,18,145.447,28.193,724
79,19,128.646,30.2758,1806
79,20,143.26,47.9596,1791
79,21,158.624,50.247,2373
79,22,133.512,65.963,1763
79,23,86.0427,52.6228,1661
79,24,96.2428,50.7459,1913
79,25,128.293,42.9871,1216
79,26,107.1,72.2418,1671
79,27,113.179,84.8414,1749
79,28,155.048,82.1043,1255
79,29,138.594,95.5375,1570
79,30,123.107,84.704,1320
79,31,130.942,95.8676,887
79,32,112.392,89.481,1475
79,33,121.905,113.305,1204
79,34,138.872,100.786,825
79,35,123.657,99.8282,433
79,36,108.64,122.281,609
79,37,172.33,95.2906,1353
79,38,184.898,43.2495,851
79,39,100.598,45.0339,1252
79,40,139.919,68.2239,2318
79,41,152.108,24.2566,1010
79,42,115.819,63.9065,672
79,43,158.891,83.7031,1368
79,44,137.404,49.3644,1662
79,45,110.585,71.8163,1700
79,46,130.263,64.657,1537
79,47,91.0849,87.9434,556
79,48,146.303,89.5282,1361
79,49,136.765,97.3312,1078
79,50,111.446,105.359,703
79,51,156.936,111.91,976
79,52,184.94,118.203,1822
79,53,145.148,126,1177
79,54,163.099,123.59,2120
79,55,122.538,10.9957,1854
79,56,134.777,11.6157,2136
79,57,128.629,8.64733,1915
79,58,94.2415,22.8299,585
79,59,115.532,21.0191,1045
79,60,139.066,11.7491,1913
79,61,126.321,35.2224,1359
79,62,135.686,21.6264,1956
79,63,133.859,13.2645,2246
79,64,141.596,36.738,1499
79,65,106.086,50.3593,1625
79,66,158.973,43.2979,2523
79,67,130.376,53.6369,2098
79,68,137.147,58.8164,2510
79,69,141.544,50.9669,1581
79,70,129.167,81.7449,1325
79,71,134.305,70.297,2115
79,72,86.8979,111.162,1561
79,73,123.335,115.962,1272
79,74,137.2,107.881,657
79,75,149.31,114.625,1514
79,76,149.535,0.895113,1381
79,77,133.932,4.21951,1986
79,78,152.061,6.95088,1467
79,79,143.611,6.49967,2097
79,80,160.147,0,1423
79,81,164.959,41.6055,2118
79,82,118.488,31.6509,1388
79,83,150.819,65.885,1847
79,84,124.764,50.2561,2227
79,85,145.747,47.0006,1897
79,86,125.603,46.6663,1682
79,87,144.791,65.5835,2298
79,88,134.155,64.8512,1880
79,89,122.487,72.5266,2123
79,90,105.983,75.2337,1459
79,91,169.808,90.5151,1404
79,92,87.4188,88.8971,349
79,93,129.231,94.4866,743
79,94,130.827,105.965,954
79,95,134.929,126,1103
79,96,180.655,100.49,1410
79,97,149.265,126,732
79,98,126.584,6.57312,1544
79,99,143.411,3.54627,2068
80,0,152.45,114.162,1514
80,1,149.737,13.9134,1563
80,2,119.493,8.87279,1489
80,3,136.43,24.4074,1617
80,4,96.3351,31.5495,619
80,5,119.303,20.4157,1370
80,6,133.849,38.6586,1285
80,7,148.045,113.177,1456
80,8,139.368,87.6032,660
80,9,129.181,111.037,1780
80,10,118.302,111.297,1109
80,11,120.258,92.2155,1139
80,12,121.077,106.622,1130
80,13,132.762,117.453,1716
80,14,140.172,11.6573,1894
80,15,157.934,18.698,1687
80,16,145.394,19.2045,1691
80,17,149.625,21.1694,1362
80,18,146.845,27.9806,782
80,19,129.811,30.1871,1828
80,20,144.586,47.9706,1857
80,21,160.409,50.8238,2241
80,22,134.586,66.4254,1890
80,23,86.0151,52.6134,1661
80,24,96.4647,50.6952,1913
80,25,128.993,42.8179,1216
80,26,108,72.4291,1730
80,27,113.98,85.0518,1951
80,28,156.984,82.3887,1397
80,29,139.77,95.8763,1579
80,30,124.331,84.5859,1229
80,31,132.144,96.1191,1042
80,32,112.804,89.273,1475
80,33,122.153,113.274,1307
80,34,139.767,100.663,974
80,35,124.708,99.4339,438
80,36,109.575,122.022,688
80,37,173.833,94.285,1525
80,38,186.43,43.1291,607
80,39,100.74,45.0392,1252
80,40,141.277,68.4926,2288
80,41,153.494,23.3644,1277
80,42,116.21,63.9041,694
80,43,160.442,83.9121,1502
80,44,138.324,49.0497,1615
80,45,111.114,71.7349,1707
80,46,130.94,64.3353,1537
80,47,91.5142,87.948,556
80,48,147.763,89.7362,1342
80,49,137.864,97.4314,1124
80,50,111.733,105.408,703
80,51,158.42,111.975,1114
80,52,186.981,118.58,1734
80,53,146.051,126,1081
80,54,164.894,123.537,2098
80,55,123.251,11.0849,1971
80,56,135.582,11.7959,2078
80,57,129.661,8.34893,1952
80,58,94.4343,22.9361,585
80,59,116.368,20.8391,1240
80,60,140.211,11.5707,1894
80,61,127.057,35.2177,1259
80,62,137.121,21.3608,1972
80,63,135.162,12.897,2150
80,64,142.762,36.3889,1449
80,65,106.73,50.4584,1625
80,66,160.408,43.0213,2478
80,67,131.338,53.6807,2133
80,68,138.784,58.5687,2496
80,69,142.389,50.7652,1546
80,70,130.018,81.8022,1403
80,71,135.132,70.103,2114
80,72,86.8342,111.148,1561
80,73,124.301,116.281,1296
80,74,138.112,107.489,552
80,75,150.369,114.73,1477
80,76,150.509,1.02788,1657
80,77,134.504,4.26816,1934
80,78,153.591,6.61405,1448
80,79,144.418,6.18943,2005
80,80,161.888,0,1313
80,81,166.505,41.9043,2238
80,82,119.003,31.4836,1434
80,83,152.277,66.6003,1549
80,84,125.961,50.4653,2195
80,85,146.824,46.8742,2044
80,86,126.082,46.6161,1634
80,87,146.232,65.6694,2190
80,88,135.423,65.0411,2301
80,89,123.665,72.6501,2151
80,90,106.273,75.2513,1408
80,91,171.424,90.61,1590
80,92,87.1332,88.7962,349
80,93,130.488,94.2984,799
80,94,131.406,105.854,899
80,95,136.356,126,1225
80,96,182.237,100.203,1407
80,97,150.606,126,732
80,98,127.555,6.4633,1621
80,99,145.007,3.49692,2023
81,0,153.604,114.053,1442
81,1,150.838,13.852,1539
81,2,120.014,8.8552,1475
81,3,137.116,24.6068,1600
81,4,96.7487,31.5671,619
81,5,119.989,20.1486,1370
81,6,134.945,38.5924,1516
81,7,149.15,113.704,1496
81,8,140.467,87.305,752
81,9,129.777,111.138,1780
81,10,119.235,111.263,1206
81,11,120.533,92.1057,1139
81,12,121.695,106.36,1130
81,13,133.117,117.449,1545
81,14,141.798,11.8586,1874
81,15,159.467,18.8023,1712
81,16,146.475,19.1514,1691
81,17,150.789,21.0188,1462
81,18,148.186,27.792,702
81,19,130.967,30.0686,1745
81,20,145.818,47.9945,1897
81,21,162.178,51.3837,1889
81,22,135.584,66.8401,2029
81,23,85.9319,52.5833,1549
81,24,96.7251,50.6267,1913
81,25,129.776,42.6618,1137
81,26,108.886,72.6339,1730
81,27,114.811,85.2676,1933
81,28,158.866,82.6634,1639
81,29,140.878,96.245,1356
81,30,125.554,84.4203,1007
81,31,133.361,96.3345,1043
81,32,113.249,89.0648,1557
81,33,122.323,113.259,1307
81,34,140.677,100.557,1074
81,35,125.723,99.1013,416
81,36,110.57,121.711,850
81,37,175.385,93.1953,1859
81,38,187.895,42.9741,605
81,39,100.804,45.043,1252
81,40,142.566,68.7421,2298
81,41,154.864,22.5067,1383
81,42,116.52,63.8937,694
81,43,161.963,84.1841,1331
81,44,139.21,48.764,1410
81,45,111.698,71.6571,1707
81,46,131.676,64.0142,1619
81,47,91.8591,87.9521,556
81,48,149.252,89.9575,1312
81,49,139.053,97.5677,1217
81,50,112.049,105.458,835
81,51,159.874,112.035,1258
81,52,188.978,119.005,1490
81,53,146.866,126,1081
81,54,166.788,123.483,2185
81,55,123.952,11.1932,1971
81,56,136.373,11.9512,1965
81,57,130.61,8.11229,2051
81,58,94.5965,23.0224,707
81,59,117.114,20.6738,1288
81,60,141.412,11.4012,1874
81,61,127.827,35.1788,1259
81,62,138.573,21.0312,2035
81,63,136.406,12.5366,2085
81,64,143.996,36.0763,1478
81,65,107.382,50.5782,1569
81,66,161.894,42.7925,2409
81,67,132.362,53.748,2200
81,68,140.434,58.3662,2324
81,69,143.242,50.5365,1585
81,70,130.881,81.8834,1403
81,71,136.015,69.8817,2221
81,72,86.8371,111.149,1561
81,73,125.245,116.588,1382
81,74,139.056,107.084,603
81,75,151.511,114.827,1549
81,76,151.477,1.12489,1722
81,77,135.082,4.29162,1908
81,78,155.123,6.29157,1255
81,79,145.152,5.93665,2114
81,80,163.654,0,1106
81,81,168.014,42.1908,2145
81,82,119.464,31.3576,1434
81,83,153.792,67.4002,1534
81,84,127.209,50.6437,2179
81,85,147.874,46.7885,2082
81,86,126.514,46.5634,1634
81,87,147.581,65.7992,2129
81,88,136.642,65.2307,2389
81,89,124.816,72.7177,2242
81,90,106.51,75.2772,1408
81,91,173.043,90.6419,1692
81,92,86.8392,88.7051,339
81,93,131.734,94.0788,899
81,94,132.053,105.699,812
81,95,137.718,126,1353
81,96,183.866,99.8708,1464
81,97,151.97,126,852
81,98,128.547,6.34349,1676
81,99,146.575,3.49328,1969
82,0,154.7,113.923,1128
82,1,151.864,13.8437,1584
82,2,120.471,8.84542,1475
82,3,137.89,24.859,1600
82,4,97.1202,31.5699,663
82,5,120.762,19.8789,1528
82,6,136.021,38.5484,1763
82,7,150.196,114.208,1477
82,8,141.61,86.996,660
82,9,130.331,111.235,1773
82,10,120.103,111.195,1293
82,11,120.854,91.9659,1281
82,12,122.31,106.099,1161
82,13,133.517,117.445,1545
82,14,143.526,12.0123,1810
82,15,160.907,18.9257,1773
82,16,147.602,19.1363,1719
82,17,151.86,20.8273,1757
82,18,149.458,27.6747,672
82,19,132.136,29.9347,1543
82,20,147.102,47.9943,1992
82,21,163.903,51.8468,1818
82,22,136.619,67.323,2232
82,23,85.8438,52.5526,1549
82,24,96.9922,50.5653,1913
82,25,130.489,42.5079,1055
82,26,109.794,72.8335,1774
82,27,115.715,85.4601,1963
82,28,160.8,83.0301,1502
82,29,142.043,96.6595,1375
82,30,126.686,84.2877,979
82,31,134.649,96.5283,1114
82,32,113.637,88.8918,1660
82,33,122.457,113.247,1307
82,34,141.565,100.435,1161
82,35,126.807,98.7009,489
82,36,111.538,121.374,997
82,37,176.959,91.9744,1870
82,38,189.376,42.8631,612
82,39,100.891,45.0502,1252
82,40,143.831,69.0003,2201
82,41,156.247,21.561,1401
82,42,116.88,63.8738,694
82,43,163.532,84.3898,1263
82,44,140.012,48.5382,1450
82,45,112.183,71.5905,1656
82,46,132.371,63.7193,1739
82,47,92.1819,87.9715,598
82,48,150.671,90.2114,1442
82,49,140.31,97.6783,1188
82,50,112.309,105.513,835
82,51,161.331,112.055,1463
82,52,191.05,119.35,1309
82,53,147.763,126,982
82,54,168.768,123.451,2247
82,55,124.631,11.2865,1998
82,56,137.158,12.1254,1991
82,57,131.591,7.81892,1864
82,58,94.6955,23.0735,707
82,59,117.777,20.5338,1288
82,60,142.514,11.2252,1849
82,61,128.633,35.1049,1157
82,62,140.087,20.6399,2013
82,63,137.658,12.1157,1991
82,64,145.133,35.7821,1131
82,65,108.032,50.6787,1545
82,66,163.372,42.6051,2225
82,67,133.415,53.8079,2267
82,68,142.14,58.1233,2363
82,69,144.169,50.2465,1549
82,70,131.774,81.927,1572
82,71,136.967,69.6627,2221
82,72,86.7571,111.128,1561
82,73,126.111,116.909,1518
82,74,139.983,106.691,609
82,75,152.625,114.926,1514
82,76,152.383,1.23516,1629
82,77,135.759,4.32906,1908
82,78,156.67,6.00686,1243
82,79,145.784,5.6884,2114
82,80,165.389,0,899
82,81,169.458,42.4089,2071
82,82,119.876,31.2386,1434
82,83,155.349,68.2641,1581
82,84,128.368,50.8558,2066
82,85,148.909,46.6596,2125
82,86,126.877,46.5309,1634
82,87,148.893,65.929,2056
82,88,137.847,65.4509,2560
82,89,125.903,72.7542,2279
82,90,106.747,75.2981,1408
82,91,174.708,90.6262,1754
82,92,86.5079,88.5887,339
82,93,132.989,93.8285,831
82,94,132.666,105.544,812
82,95,139.177,126,1557
82,96,185.51,99.5145,1213
82,97,153.306,126,1077
82,98,129.543,6.20238,1693
82,99,148.185,3.51844,2111
83,0,155.737,113.793,1047
83,1,152.806,13.8333,1664
83,2,120.913,8.83068,1475
83,3,138.735,25.128,1488
83,4,97.4259,31.5857,663
83,5,121.483,19.6535,1600
83,6,137.126,38.5257,1834
83,7,151.245,114.761,1549
83,8,142.828,86.6727,713
83,9,130.977,111.345,1773
83,10,120.944,111.141,1293
83,11,121.135,91.8534,1245
83,12,122.984,105.802,1118
83,13,133.96,117.445,1545
83,14,145.217,12.1695,1670
83,15,162.374,19.0617,1695
83,16,148.649,19.1479,1763
83,17,152.84,20.6477,1723
83,18,150.777,27.6162,669
83,19,133.268,29.7619,1384
83,20,148.306,47.969,2052
83,21,165.652,52.3042,1658
83,22,137.69,67.8144,2348
83,23,85.7254,52.5078,1549
83,24,97.2588,50.4933,1904
83,25,131.151,42.3452,1083
83,26,110.617,73.058,1847
83,27,116.612,85.6485,1792
83,28,162.673,83.4193,1615
83,29,143.191,97.1065,1272
83,30,127.896,84.113,949
83,31,136.024,96.7181,1253
83,32,114.051,88.6861,1740
83,33,122.61,113.239,1307
83,34,142.528,100.342,1247
83,35,127.873,98.3663,490
83,36,112.546,121.043,1139
83,37,178.606,90.8218,2045
83,38,190.761,42.7402,612
83,39,100.88,45.0492,1252
83,40,145.155,69.2932,2295
83,41,157.664,20.6847,1376
83,42,117.202,63.8645,712
83,43,165.13,84.6513,1463
83,44,140.728,48.3271,1450
83,45,112.727,71.4982,1656
83,46,133.056,63.4536,1793
83,47,92.4272,87.993,598
83,48,152.133,90.4233,1374
83,49,141.624,97.7847,1192
83,50,112.606,105.573,835
83,51,162.864,112.079,1481
83,52,193.174,119.703,1299
83,53,148.642,126,887
83,54,170.692,123.506,2193
83,55,125.282,11.3667,2058
83,56,137.846,12.2738,1991
83,57,132.603,7.49757,1884
83,58,94.7164,23.0854,707
83,59,118.443,20.3827,1293
83,60,143.566,11.0669,1796
83,61,129.494,35.0559,1045
83,62,141.6,20.2399,1934
83,63,138.829,11.7025,1939
83,64,146.25,35.5431,1224
83,65,108.681,50.8064,1545
83,66,164.856,42.4088,2200
83,67,134.536,53.8617,2332
83,68,143.877,57.8537,2320
83,69,145.013,49.9595,1650
83,70,132.592,82.0027,1467
83,71,137.984,69.4312,2217
83,72,86.7556,111.127,1561
83,73,126.922,117.212,1509
83,74,140.893,106.356,683
83,75,153.637,115.047,1559
83,76,153.384,1.33341,1510
83,77,136.514,4.33971,1890
83,78,158.169,5.69184,1231
83,79,146.436,5.42672,2076
83,80,167.022,0,694
83,81,170.922,42.6519,1931
83,82,120.366,31.1032,1556
83,83,156.878,69.0396,1673
83,84,129.613,51.0411,2073
83,85,150.031,46.4922,2291
83,86,127.33,46.4924,1586
83,87,150.163,65.9975,1847
83,88,139.087,65.6273,2437
83,89,126.896,72.7581,2276
83,90,107.037,75.3095,1433
83,91,176.335,90.6285,1886
83,92,86.2741,88.4957,339
83,93,134.152,93.5942,993
83,94,133.332,105.389,718
83,95,140.577,126,1638
83,96,187.091,99.0938,1107
83,97,154.698,126,1291
83,98,130.595,6.01952,1698
83,99,149.865,3.57734,1911
84,0,156.79,113.632,944
84,1,153.787,13.841,1616
84,2,121.331,8.82104,1501
84,3,139.606,25.3858,1530
84,4,97.6617,31.6068,663
84,5,122.275,19.417,1670
84,6,138.164,38.5004,1841
84,7,152.242,115.281,1692
84,8,144.138,86.3098,835
84,9,131.698,111.438,1780
84,10,121.855,111.093,1310
84,11,121.418,91.7456,1245
84,12,123.572,105.516,1181
84,13,134.362,117.462,1437
84,14,146.978,12.3298,1537
84,15,163.879,19.2301,1688
84,16,149.757,19.1341,1779
84,17,153.818,20.5065,1650
84,18,152.022,27.4991,662
84,19,134.339,29.6443,1280
84,20,149.422,47.9453,2129
84,21,167.478,52.7749,1685
84,22,138.684,68.3114,2287
84,23,85.6777,52.4895,1549
84,24,97.5072,50.4207,1904
84,25,131.873,42.1882,1083
84,26,111.42,73.3205,1787
84,27,117.538,85.8543,1793
84,28,164.618,83.8904,1507
84,29,144.32,97.5938,1345
84,30,129.174,83.8789,1081
84,31,137.483,96.869,1296
84,32,114.556,88.4564,1740
84,33,122.807,113.229,1307
84,34,143.477,100.249,1308
84,35,128.857,98.0264,513
84,36,113.599,120.656,1363
84,37,180.24,89.7667,2208
84,38,192.195,42.6008,767
84,39,100.841,45.0471,1252
84,40,146.535,69.5987,2292
84,41,159.107,19.7531,1573
84,42,117.524,63.8529,712
84,43,166.733,84.9056,1467
84,44,141.454,48.1443,1500
84,45,113.182,71.4345,1618
84,46,133.753,63.1423,1793
84,47,92.624,88.0102,562
84,48,153.648,90.6024,1374
84,49,142.964,97.8456,1249
84,50,112.901,105.628,835
84,51,164.325,112.167,1426
84,52,195.251,119.983,1303
84,53,149.564,126,732
84,54,172.527,123.574,2234
84,55,126.011,11.4439,2211
84,56,138.519,12.4399,1954
84,57,133.55,7.22278,1944
84,58,94.7699,23.1152,707
84,59,119.035,20.2677,1370
84,60,144.565,10.9229,1703
84,61,130.342,34.9925,1003
84,62,143.088,19.8256,1834
84,63,139.916,11.284,1913
84,64,147.333,35.3493,1351
84,65,109.322,50.9373,1557
84,66,166.436,42.1868,2448
84,67,135.722,53.9517,2434
84,68,145.691,57.6021,2479
84,69,145.912,49.6428,1650
84,70,133.365,82.1068,1491
84,71,138.99,69.1644,2218
84,72,86.7487,111.125,1561
84,73,127.756,117.565,1570
84,74,141.848,106.027,919
84,75,154.574,115.173,1430
84,76,154.333,1.44858,1414
84,77,137.172,4.37897,1899
84,78,159.627,5.32758,1263
84,79,147.059,5.19616,1967
84,80,168.685,0,559
84,81,172.447,42.952,1726
84,82,120.768,30.988,1487
84,83,158.462,69.8892,1444
84,84,130.897,51.1795,2051
84,85,151.18,46.3326,2470
84,86,127.741,46.4668,1586
84,87,151.343,66.0183,1606
84,88,140.285,65.7378,2409
84,89,127.798,72.8003,2287
84,90,107.31,75.3092,1433
84,91,177.996,90.684,1967
84,92,85.9841,88.3662,408
84,93,135.248,93.4169,1104
84,94,134.086,105.185,663
84,95,141.926,126,1530
84,96,188.686,98.6665,1139
84,97,156.07,126,1238
84,98,131.601,5.81841,1856
84,99,151.489,3.67834,2031
85,0,157.843,113.449,967
85,1,154.702,13.8714,1494
85,2,121.806,8.83351,1501
85,3,140.476,25.6741,1478
85,4,97.9773,31.622,663
85,5,123.049,19.1554,1744
85,6,139.116,38.4493,1820
85,7,153.185,115.72,1559
85,8,145.362,85.9649,670
85,9,132.404,111.558,1623
85,10,122.769,111.087,1417
85,11,121.624,91.6675,1245
85,12,124.115,105.255,1233
85,13,134.678,117.473,1437
85,14,148.656,12.5533,1423
85,15,165.399,19.3981,1580
85,16,150.819,19.1535,1777
85,17,154.746,20.4172,1642
85,18,153.179,27.4304,662
85,19,135.509,29.5591,1160
85,20,150.632,47.8783,2218
85,21,169.351,53.2391,1939
85,22,139.644,68.8266,2318
85,23,85.6198,52.4701,1549
85,24,97.8518,50.3285,1904
85,25,132.631,42.0084,1166
85,26,112.302,73.6344,1831
85,27,118.542,86.1266,1920
85,28,166.476,84.3058,1467
85,29,145.435,98.0444,1473
85,30,130.433,83.5915,1164
85,31,138.945,97.086,1181
85,32,115.074,88.2464,1820
85,33,123.02,113.227,1396
85,34,144.38,100.15,1267
85,35,129.936,97.6556,727
85,36,114.603,120.265,1497
85,37,181.901,88.7064,2428
85,38,193.702,42.3864,853
85,39,100.875,45.0492,1252
85,40,147.94,69.8784,2197
85,41,160.551,18.8101,1773
85,42,117.882,63.8234,712
85,43,168.234,85.1834,1353
85,44,142.135,47.9446,1684
85,45,113.673,71.3801,1618
85,46,134.474,62.8091,1896
85,47,92.7769,88.0166,562
85,48,155.168,90.7634,1360
85,49,144.365,97.9768,1345
85,50,113.286,105.711,980
85,51,165.764,112.211,1445
85,52,197.424,120.217,1169
85,53,150.423,126,732
85,54,174.423,123.603,2438
85,55,126.748,11.5268,2211
85,56,139.247,12.6446,1917
85,57,134.535,6.91004,2152
85,58,94.7518,23.1047,707
85,59,119.561,20.18,1370
85,60,145.632,10.7552,1611
85,61,131.135,34.9334,930
85,62,144.585,19.3461,1764
85,63,140.997,10.8302,1941
85,64,148.32,35.1567,1479
85,65,110.026,51.1033,1503
85,66,168.046,42.0257,2145
85,67,136.901,54.0828,2408
85,68,147.593,57.3677,2459
85,69,146.891,49.3379,1748
85,70,134.085,82.2273,1404
85,71,140.053,68.9323,2315
85,72,86.8008,111.143,1561
85,73,128.555,117.913,1618
85,74,142.795,105.698,975
85,75,155.512,115.273,1385
85,76,155.358,1.57753,1394
85,77,137.862,4.38764,1899
85,78,161.16,4.9272,1317
85,79,147.637,4.96098,2243
85,80,170.374,0,413
85,81,174.065,43.2452,1709
85,82,121.121,30.8872,1469
85,83,160.104,70.758,1489
85,84,132.25,51.3799,2313
85,85,152.329,46.217,2476
85,86,128.215,46.4557,1564
85,87,152.524,66.0026,1549
85,88,141.468,65.8935,2365
85,89,128.666,72.8771,2256
85,90,107.608,75.3231,1433
85,91,179.712,90.7988,2093
85,92,85.6752,88.2406,408
85,93,136.391,93.1801,1185
85,94,134.822,104.993,498
85,95,143.352,126,1249
85,96,190.349,98.198,1095
85,97,157.547,126,1311
85,98,132.606,5.58219,1973
85,99,153.128,3.80901,1870
86,0,158.95,113.312,1093
86,1,155.529,13.8669,1348
86,2,122.182,8.8249,1547
86,3,141.32,25.9614,1449
86,4,98.2881,31.6455,723
86,5,123.863,18.8689,1785
86,6,140.049,38.3823,1827
86,7,154.078,116.166,1629
86,8,146.518,85.6491,672
86,9,133.038,111.646,1327
86,10,123.687,111.042,1465
86,11,121.841,91.5754,1245
86,12,124.694,104.95,1077
86,13,135.05,117.468,1360
86,14,150.284,12.8165,1377
86,15,166.906,19.5805,1478
86,16,151.796,19.1715,1870
86,17,155.68,20.36,1561
86,18,154.263,27.347,655
86,19,136.742,29.5233,1259
86,20,151.886,47.7729,2281
86,21,171.278,53.6766,1952
86,22,140.664,69.366,2205
86,23,85.6404,52.4779,1549
86,24,98.1026,50.2615,1929
86,25,133.306,41.8748,1279
86,26,113.226,73.9882,1870
86,27,119.493,86.3608,1915
86,28,168.283,84.785,1467
86,29,146.504,98.4362,1520
86,30,131.741,83.2509,1259
86,31,140.478,97.2409,1188
86,32,115.514,88.0453,1820
86,33,123.212,113.22,1396
86,34,145.368,100.004,1299
86,35,131.017,97.3323,829
86,36,115.619,119.915,1635
86,37,183.614,87.569,2458
86,38,195.182,42.2354,972
86,39,101.003,45.0547,1279
86,40,149.446,70.1408,2127
86,41,161.947,17.9141,1865
86,42,118.207,63.7893,753
86,43,169.778,85.4432,1422
86,44,142.806,47.7733,1684
86,45,114.103,71.339,1639
86,46,135.201,62.4812,1982
86,47,92.8551,88.0181,562
86,48,156.684,90.9108,1264
86,49,145.678,98.1498,1473
86,50,113.682,105.795,980
86,51,167.252,112.264,1559
86,52,199.654,120.444,1124
86,53,151.268,126,852
86,54,176.234,123.695,2423
86,55,127.535,11.5967,2319
86,56,139.949,12.8443,1917
86,57,135.519,6.59528,2136
86,58,94.6641,23.0521,707
86,59,120.158,20.0935,1440
86,60,146.714,10.5958,1516
86,61,131.875,34.8784,930
86,62,146.108,18.8786,1877
86,63,141.983,10.3886,1930
86,64,149.263,34.9992,1627
86,65,110.808,51.2468,1503
86,66,169.739,41.9134,2093
86,67,138.028,54.194,2256
86,68,149.562,57.114,2356
86,69,147.84,49.0233,1792
86,70,134.726,82.3192,1404
86,71,141.104,68.6644,2288
86,72,86.8604,111.162,1561
86,73,129.405,118.24,1599
86,74,143.698,105.392,1190
86,75,156.348,115.389,1260
86,76,156.351,1.70099,1381
86,77,138.56,4.43129,1946
86,78,162.757,4.52092,1248
86,79,148.275,4.68218,2113
86,80,172.066,0,466
86,81,175.687,43.5827,1667
86,82,121.559,30.7489,1469
86,83,161.753,71.638,1732
86,84,133.687,51.531,2303
86,85,153.433,46.0888,2455
86,86,128.657,46.4315,1564
86,87,153.794,66.0112,1514
86,88,142.708,66.1078,2288
86,89,129.6,72.9995,2205
86,90,107.822,75.3388,1433
86,91,181.522,90.9064,2102
86,92,85.2798,88.1019,408
86,93,137.609,92.8716,1164
86,94,135.577,104.804,499
86,95,144.798,126,1241
86,96,191.893,97.6837,1262
86,97,159.006,126,1528
86,98,133.644,5.32052,2127
86,99,154.857,3.86428,1768
87,0,160.04,113.156,1357
87,1,156.29,13.8927,1420
87,2,122.492,8.83015,1547
87,3,142.177,26.2552,1131
87,4,98.6139,31.6783,723
87,5,124.744,18.602,1857
87,6,140.916,38.3438,1827
87,7,154.912,116.548,1629
87,8,147.72,85.3624,676
87,9,133.577,111.721,1327
87,10,124.556,110.984,1600
87,11,122.125,91.4486,1169
87,12,125.232,104.66,1067
87,13,135.503,117.46,1360
87,14,151.834,13.0391,1584
87,15,168.443,19.7359,1278
87,16,152.853,19.1568,1943
87,17,156.569,20.3081,1310
87,18,155.421,27.2049,642
87,19,137.954,29.434,1204
87,20,153.139,47.627,2456
87,21,173.209,54.1493,1744
87,22,141.713,69.9633,2207
87,23,85.6975,52.4965,1549
87,24,98.4005,50.1888,1929
87,25,134.048,41.7398,1424
87,26,114.104,74.3656,1978
87,27,120.527,86.6452,1668
87,28,170.145,85.211,1501
87,29,147.617,98.8144,1563
87,30,132.963,82.9512,1467
87,31,141.979,97.415,1192
87,32,115.947,87.839,1853
87,33,123.348,113.217,1396
87,34,146.415,99.8177,1412
87,35,132.192,96.9867,1042
87,36,116.653,119.527,1643
87,37,185.382,86.348,2642
87,38,196.584,42.1252,990
87,39,101.042,45.0547,1279
87,40,150.898,70.4137,2071
87,41,163.359,16.9426,1617
87,42,118.48,63.7587,753
87,43,171.227,85.7173,1603
87,44,143.499,47.6183,1791
87,45,114.588,71.2812,1639
87,46,135.937,62.1185,1982
87,47,92.9687,88.0256,562
87,48,158.177,91.1095,1330
87,49,146.951,98.2758,1520
87,50,114.177,105.878,1076
87,51,168.776,112.247,1456
87,52,201.956,120.595,1080
87,53,152.099,126,935
87,54,178.119,123.852,2305
87,55,128.347,11.6463,2368
87,56,140.661,13.0426,1882
87,57,136.543,6.30428,2098
87,58,94.496,22.9421,585
87,59,120.833,19.9654,1528
87,60,147.836,10.3869,1430
87,61,132.549,34.8436,922
87,62,147.615,18.4901,1889
87,63,143.042,9.92182,1841
87,64,150.162,34.8864,1703
87,65,111.592,51.3802,1536
87,66,171.454,41.8484,1778
87,67,139.153,54.3045,2202
87,68,151.547,56.846,2374
87,69,148.775,48.6788,1995
87,70,135.441,82.437,1278
87,71,142.13,68.4477,2298
87,72,86.9913,111.199,1561
87,73,130.208,118.509,1650
87,74,144.636,105.051,1321
87,75,157.115,115.521,1152
87,76,157.357,1.8282,1452
87,77,139.297,4.4944,1992
87,78,164.293,4.19412,1092
87,79,149.004,4.39548,2070
87,80,173.704,0,534
87,81,177.272,43.8388,1446
87,82,121.944,30.6313,1469
87,83,163.335,72.4797,1842
87,84,135.163,51.7598,2181
87,85,154.467,45.9556,2285
87,86,129.054,46.391,1518
87,87,155.133,66.0311,1496
87,88,143.978,66.3373,2273
87,89,130.578,73.1127,1982
87,90,108.045,75.3535,1540
87,91,183.318,91.0375,2004
87,92,84.9216,87.9888,432
87,93,138.822,92.5846,1234
87,94,136.28,104.647,511
87,95,146.332,126,1081
87,96,193.517,97.1753,1216
87,97,160.439,126,1642
87,98,134.683,5.03657,2128
87,99,156.531,3.98503,1568
88,0,161.121,112.975,1463
88,1,157.037,13.9086,1306
88,2,122.838,8.8366,1547
88,3,142.988,26.5777,1131
88,4,98.9905,31.7186,723
88,5,125.578,18.3805,1936
88,6,141.74,38.2761,1818
88,7,155.778,116.896,1493
